baseMean log2FoldChange lfcSE pvalue padj
SBNO2 69.9591285593491 -0.637513349343608 0.33285839058793 0.0283195037504678 0.0830254782074195
MED16 525.360739116123 0.448718887558816 0.272415093145488 0.0733359309966135 0.170512536541665
CFD 1.86098929278727 0.106664126748546 0.567177317977225 0.738380282834575 0.840053340870422
CTDP1 275.289153956664 0.476023161330468 0.264055825235621 0.0519945552554355 0.131761326880066
TBCD 724.115395063976 0.210317565542321 0.229001027348135 0.330725437770071 0.498444602520344
B3GNTL1 53.1507044343022 -0.170639174432849 0.256302691788465 0.468471237082911 0.627887899698366
METRNL 327.089868347531 0.237083138835072 0.272739074598043 0.344078224937821 0.51189099377956
SEPTIN9 9604.87244550899 -0.13448510029662 0.230865580430534 0.533608840714861 0.684971902748418
LRRC37A 22.711620203604 -0.186003113827792 0.501214583085972 0.585626664996944 0.727234884985129
CWC25 36.1277602686855 -0.701364832295656 0.349302607139707 0.0201497874779075 0.0634381701961424
PIP4K2B 12.206817408907 -0.625054504324251 0.36577824419769 0.0477164507506954 0.123477569824854
MLLT6 1.30060578647908 -0.327556536275501 0.677531074789186 0.316486973274298 0.483206802829995
ARHGAP23 4.16353838450831 2.42378272980242 0.870424166946206 0.000399631559292971 0.00267097069680921
SOCS7 57.5751424162586 -0.999201732811122 0.248485559678858 1.76385841919274e-05 0.000197751142360983
MRPL45 41.3480654746158 -0.287903993743851 0.265130326401754 0.239422887798075 0.400234223355369
NPEPPSP1 30.6965860507128 -0.588697219216149 0.48077268104245 0.100273113544075 0.214225623795618
TBC1D3E 9.63394932219373 0.327975177465045 0.379881601122275 0.302913887525859 0.469245527156945
MIR378J 8.81419420626995 0.343884795937067 0.432802128798902 0.310831239361653 0.477204533351437
DDX52 82.6217550771196 0.0691978535688615 0.305562946059462 0.801229136847248 0.882175231152021
SYNRG 37.2393375172826 0.423275885141349 0.263495583911745 0.0811033849499865 0.18343494742154
DUSP14 3.48646916029314 -0.348380096701217 0.545096891816016 0.343275140620303 0.510998433643846
TADA2A 17.4850677215303 0.497397893389666 0.385249364693431 0.123131358162299 0.249365238734987
ACACA 18.0740638679675 1.34454081789673 0.321218602756276 5.81844955438811e-06 7.63981646594792e-05
AATF 14.5540133083141 0.0551035741837288 0.335142329930874 0.851689427077568 0.914547678298351
MRM1 2.40137612911555 -0.279880299364096 0.543310263459543 0.43829946527848 0.601286578182614
GGNBP2 118.750553878985 -0.62304575430041 0.19056747861726 0.000642700602767582 0.0039657692852681
MYO19 16.8728234986285 -0.509217110672324 0.342294830215594 0.0827912806293581 0.186418763887559
CCL5 2.29943690998543 -0.284504121731436 0.571783952211217 0.41088134852552 0.576145727757354
HEATR9 3.67122754656236 -0.494851534229684 0.598695588099872 0.203004318805569 0.356539021622034
MMP28 2.42740773142934 -0.12473320235393 0.544832205581682 0.716193844114453 0.824292172678608
SERPINF1 148.16843162011 -0.216500584827763 0.276649491725995 0.389718732979547 0.557447719209556
SERPINF2 1.28931745078704 0.268601114685269 0.641041589246346 0.395697510112753 0.562357080288955
WDR81 328.638743595363 0.0822381634660144 0.244652805166578 0.717295443306212 0.824735088963943
PRPF8 6.13348942302649 0.115173482422649 0.396160566693376 0.72472292319596 0.830479743521861
RILP 2.23523414464054 0.189425297816122 0.550826878182614 0.581375328274306 0.724094310188166
SLC43A2 113.715398306058 0.0509536612788579 0.348535051454223 0.866749020985056 0.922804475347
CRK 67.5733467039235 0.599101854757583 0.270407435066557 0.0158818936798721 0.0527193986682908
MRPL14P1 1.73023100621759 2.73410081310831 1.67917089986272 0.00350057267304462 0.0158807884992947
DOC2B 1.52133781563707 0.0504477318425712 0.586427776941762 0.8620854011239 0.920484055646921
UTP4 107.710310109159 0.375340234417878 0.203562775989024 0.052533661741931 0.132758168188891
SNTB2 487.11131400762 -0.575189806210982 0.323470008155239 0.0414467754650794 0.111124528478975
CES1 42.0926367104138 1.01769286807474 0.563039767775387 0.0187516673897478 0.0599077820363389
PKD1P2 16.9607791858487 -0.556115753855358 0.407780416797602 0.0989152972393898 0.212094985443404
PKD1P1 92.0528035909794 -1.05169675769761 0.449241021161193 0.0040975101030445 0.0180567961847931
NOMO3 0.989046242230934 0.0830590431799008 0.610401335593147 0.761524949187495 0.854896947280029
ABCC6 11.8541531963964 -0.459233777960618 0.431796979775041 0.176924629574611 0.322789052347792
ABCC1 267.929015643774 0.648175727218183 0.172074686701528 0.000100766661826943 0.000849252413593151
CEP20 17.636089466489 0.0474255150745855 0.307339764516935 0.863252545003658 0.920875726498974
NDE1 42.0962216115365 -0.0773117995778613 0.286027737716104 0.763663067435004 0.8563398635753
MARF1 43.0253890618637 -0.263515579445461 0.278004342715169 0.295574333861958 0.461763740923681
BMERB1 2.02387277502977 -1.21263952164734 1.17464587773847 0.0331825220006591 0.0937983315203529
MPV17L 1.19512541400698 0.25293468648459 0.650720640958114 0.3893552438507 0.557129378070872
NPIPA5 4.629155414394 -0.250259881502482 0.48143984966313 0.473538177175552 0.633037216421535
NOMO1 21.9465841410128 0.662790585705931 0.38348688154912 0.0421921337726199 0.112777164511189
NPIPA2 27.2514314067261 -0.297890573378816 0.518212725907973 0.397451754956322 0.564043509695236
PKD1 2012.15750234093 -0.38876481226957 0.287871824439608 0.132083849452001 0.262176967198079
NTAN1 12.6602237854811 -0.315106320341691 0.401434453948567 0.337766312821286 0.505597201704824
RRN3 34.7965626401833 -0.298037912318597 0.228300300344528 0.161844794758335 0.302518032062817
NPIPP1 10.5539706609642 0.174278590356584 0.496079611375723 0.621389992448554 0.753415119234113
NPIPA8 1.30441894950737 0.132059654669075 0.609997032196976 0.651922891652466 0.77690587393329
PKD1P6.NPIPP1 176.604052166298 -0.586735278862049 0.301607833146049 0.0288658948894984 0.0843220462418779
PDXDC1 98.7024918692242 -0.0935814251590954 0.222837291283076 0.657089605175242 0.781192282210975
MIR4516 1.51435054147109 1.98812056578779 1.13713706081831 0.00605727173070689 0.0247013755972233
NPIPA3 0.903439666578581 -0.00467294361693603 0.599683310601477 0.994535054146582 0.996689860039411
BFAR 5.85698878505954 0.316228168644262 0.463709626823978 0.364151342473434 0.532133568512382
PARN 5.6232189692764 0.150503581870644 0.411760136682191 0.645561335497071 0.771975818654249
CDIP1 7.18532253312692 0.236980080808526 0.399934947038984 0.465097584229726 0.62491324358861
NMRAL1 1.55075117134788 -0.844845255772436 0.96952501888968 0.0713597516564417 0.167024909060102
GLIS2 2.46856903284989 -0.03673607514193 0.541749408064444 0.909784873415199 0.947490325009674
CAPN15 2472.19603260232 -0.401932795387918 0.239319351626836 0.0702441549633067 0.165055860306349
RAB11FIP3 56.3764423917632 -0.45692944955338 0.270604321595792 0.0633423748043226 0.153076155875267
RPS17 1.04056758258314 -0.241395052917749 0.651638713136118 0.441960383520217 0.604911528749788
GOLGA6L17P 6.5082708144686 -0.478272040230849 0.464204314261176 0.18504901193913 0.333707951745711
GOLGA2P10 11.8227193363412 -1.86150243765358 0.553282620593235 0.00011834359197128 0.000971911197474126
CSPG4P10 0.879780064557414 0.375071443986003 0.733022487038118 0.194874970852911 0.346398618813426
UBE2Q2P6 1.10305475886509 0.255144455459215 0.666940283172337 0.356055469191354 0.523687073968069
GOLGA6L9 58.1014974727477 -1.19859188847218 0.327158999728387 5.99099682251959e-05 0.000551771094278027
RPL9P8 1.28361426029861 0.0391818487666662 0.54995832463968 0.905213738885415 0.94493543234078
UBE2Q2P2 3.2626926025244 0.0795968931943209 0.459505846504352 0.815111787379907 0.891355470907846
GOLGA6L4 17.1867461021793 -0.932239952575409 0.44262413900642 0.0113760092804502 0.0406442743731333
UBE2Q2L 1.75111874709959 0.206700437945463 0.574734558797572 0.535594868311551 0.686433052586887
GOLGA6L10 2.40493732237537 -0.164663096164037 0.569131684963974 0.617079823142244 0.750645398037822
ADAMTS7P1 5.99701408614686 -0.514598473954647 0.50865461209371 0.172658450393722 0.316985139612659
MEGF11 7.75117301170279 3.49581810371044 0.645943402806882 7.02959002504017e-09 2.40879149102552e-07
SORD2P 9.2155246528061 0.277216575284897 0.425149693776392 0.410617959665958 0.575850268408312
TRIM69 1.53602012774717 0.0542246742899422 0.565434603459924 0.862471217943917 0.92058127949858
B2M 8643.60448309623 0.331891301169273 0.265685583721037 0.176369145375814 0.322147402139364
PATL2 798.590921916647 -0.595893212610299 0.232923337727681 0.00600763561281762 0.0245309917384047
CYFIP1 331.750652291795 0.586345075346045 0.309074768050791 0.0350972077757662 0.0978692801522704
HERC2P2 257.956236594929 -0.944693828832769 0.265643002233835 0.000114311427728719 0.000943403711968762
IGHV2.70 6.65668989878438 -0.394810986024967 0.617689677232318 0.273817960195349 0.439046975622141
IGHV1.69D 15.4284894006157 0.45068407651669 0.563963412188023 0.241644058264527 0.402930547004736
IGHV4.61 1.07632237432389 0.576207369353132 1.0550776389675 0.0485561312364477 0.125033467737482
IGHV4.55 1.4781171464055 1.20762736896175 1.29473443853893 0.0307045079752389 0.0883937257512079
IGHV3.33 26.413777010755 0.552482804624377 0.437545194167201 0.117296834191932 0.240873885882399
IGHV4.30.2 0.989390187145028 0.319122232711742 0.71509530676283 0.250746107725324 0.413378433533748
IGHV3.30 5.39372446750742 0.744593419674606 0.627955287264421 0.0785204193509554 0.179430689646764
IGHA1 11.7747903108464 3.07955358494952 1.57743829541996 0.00327043494127026 0.0150617755816411
IGHE 3.28708775203468 0.351825053615947 0.630260642756569 0.321979255030183 0.488725298442677
IGHA2 356.948397426571 0.510660371842988 0.448358453901969 0.153409749745977 0.291689332835846
SERPINA1 1711.17634474397 -0.212294892206272 0.280793142954638 0.402675658651934 0.569239912670454
IFI27 47.933627665772 7.00484708771114 0.639100732239049 9.93341127282302e-29 3.61940395410761e-25
ASB2 1.22960298592424 -0.264658714458175 0.644609832199444 0.404626704224365 0.571222330346963
ITPK1 3.86374528740539 -0.182441739494339 0.495450402389303 0.589632885952194 0.729953326993141
TC2N 135.845481148564 0.0652409693763765 0.216327387266264 0.751489259623565 0.848393887151713
CATSPERB 2.92952076022877 0.0332331998819233 0.493457480246393 0.924187239880652 0.956099813831076
TUBGCP3 656.297412630013 0.395985707413437 0.175371694461266 0.0194398824670756 0.0617795004152499
ATP8A2 10.9077614746698 -0.16029813985611 0.358119611326277 0.598821134890897 0.736839514323454
CCDC92 293.43581813456 0.489676636737317 0.23413426689344 0.0261097993976492 0.0779266122090659
DNAH10 4.57090847621433 -0.335897982522373 0.471048114301244 0.341772896278481 0.509501470060699
GIHCG 10.097911745927 -0.324391651450771 0.505998569706869 0.365682253310284 0.533360826063743
ATP23 1.83838864852811 -0.173280187612103 0.59790274312806 0.573517648690795 0.717701364377685
SINHCAF 2.54936060942385 -0.281518605511159 0.540076282000661 0.431880010667193 0.595732272900888
OVOS2 7.52174612657237 0.144979995232519 0.636396137417063 0.586550807822092 0.728005230956069
LINC02367 3.82182614243683 0.258920860005689 0.491390976948736 0.462605246011358 0.622770845706561
PRB2 1.16766792293156 0.445923307427815 0.756361123299381 0.178255705246934 0.324454768804302
TAS2R43 1.79455916018772 2.65757498651527 1.2876388859611 0.00286550577938218 0.0135420854623548
IQSEC3 23.0949700198114 -0.214537230949548 0.619782294408272 0.478025686307843 0.63688204973259
CARS1.AS1 3.55327980225776 1.24513288113939 0.716020592116084 0.0135781750778027 0.0466959357481394
CARS1 97.117071708625 0.598373896103074 0.198279410030733 0.00167161721213649 0.00871171413188401
NAP1L4 141.704393710143 0.322514229637983 0.273484052369109 0.200253588810934 0.352889243800148
SLC22A18 90.6691258190236 -0.0644776596779798 0.25049517747708 0.78139813547653 0.86821132536023
SLC22A18AS 4.3067323920626 0.036016300971423 0.470498464372363 0.915244233987248 0.950663338161361
CDKN1C 5.53895983427456 -0.039296865658404 0.529470468200814 0.902717708207781 0.943086439059193
KCNQ1 433.440556084208 -0.276278715121967 0.212534036648756 0.168292905763657 0.311323363158324
DEAF1 294.418398849153 0.046428701311419 0.239381301417933 0.837937392114419 0.905886661392408
DRD4 3.00694512907492 1.48970793076104 0.658987332940669 0.00314230285999958 0.0145884529890233
CDHR5 25.3765446898882 1.82735766807636 0.487306460516521 2.64863874561092e-05 0.000277439615257987
IRF7 205.856543207813 1.62731436344724 0.362700249156743 1.32263815559849e-06 2.15465837240642e-05
PHRF1 54.3301539347542 1.28189932442258 0.230602633737364 6.70244345885243e-09 2.31980522591604e-07
MIR210HG 9.5639507669486 2.71659697826746 0.813307154527875 8.59695974037063e-05 0.000748184954902595
RASSF7 26.4806542396352 -0.523229166570483 0.348835169681954 0.0819573185642044 0.18498357407089
LMNTD2.AS1 5.88000223626915 0.0791507001620082 0.557480570079873 0.808214463893409 0.886206470540562
LMNTD2 68.8390290073734 -0.326340995479007 0.292016970042909 0.215224169142024 0.371631844702862
LRRC56 28.923958420593 0.145320819391314 0.311339892238355 0.602660923927886 0.739815437077401
RNH1 15.2319942785664 -0.280607793535882 0.423274720261638 0.392805084236924 0.559924693702614
PTDSS2 83.2666291460804 0.0519628717058932 0.222116596694615 0.805614324132683 0.884553279804566
MARCHF8 235.047837859777 0.789087530410802 0.279953155009069 0.00222937072408158 0.0110049982888129
ALOX5 7.53636621458848 0.140413043694799 0.405881172816665 0.663144103844017 0.784867749468202
MAMDC2 2.10529888899223 0.361115523642276 0.627247742572547 0.308359574170618 0.474710021161753
APBA1 6.27081223669389 -0.31923285754505 0.518708725671132 0.365002850754075 0.532938778012796
ZNF251 2.86117207648501 -0.0124729492778293 0.550401853780071 0.967870231492264 0.981407258219012
PUF60 20.1282111776587 -0.503942088817932 0.299862849573321 0.062833640983684 0.15220709797067
ZNF623 11.9093527038939 0.324208147204158 0.369072500729026 0.299659830049434 0.466175421941275
GFUS 11.8779341784414 -0.317975693255913 0.3410931716783 0.284381656721968 0.450387697714841
EEF1D 14.7924515297679 -0.36606286345224 0.341150448883119 0.217639854426474 0.374472099596377
MROH6 7.47189800918359 -0.591632469804693 0.559179775459972 0.124706517261978 0.251622877746319
ZC3H3 378.78632154106 0.920393923541648 0.164079990806534 8.4019056754129e-09 2.77045931175873e-07
LINC02904 0.870216114492576 0.0856757713190041 0.609208800508594 0.759194563315897 0.853472730728196
LY6E.DT 2.6495889452526 1.45976872293289 0.771306707795434 0.00715362420243074 0.0282500961549026
PTP4A3 12.7632342253453 1.18527373906293 0.399071377896919 0.000681853786742493 0.00416271641601909
LINC00824 1.01426915349368 0.276143263653271 0.670765213865319 0.340399185953301 0.508389602630896
ADAM9 538.125542025547 0.860433390135563 0.363105874706458 0.00711802188409231 0.0281552731011446
FAM66D 7.58571900574329 -0.117327711516571 0.500825915240638 0.730402557142664 0.834272954356291
DEFB109B 1.18186430649724 -0.329422090522438 0.707259768307157 0.274339924525996 0.439643705467477
MYOM2 42.000088692973 0.0854191760623304 0.509917700460512 0.804906682592695 0.88425851850893
ARHGEF10 1.00930504135607 0.0704668083303212 0.637521645772508 0.767425802433558 0.858753283144928
ERICH1 1298.61959043542 -0.29711871829948 0.198740771921731 0.114136773065185 0.235910975755636
CNTNAP2 3.33415008528267 -0.0132111595848336 0.486509463975759 0.968504176609336 0.981560689092222
TRPV6 2.33057137813516 -0.32623671264168 0.570108755983938 0.371072278038578 0.538527757732302
EPHB6 101.959106758045 -0.198366870482729 0.199146439601036 0.297511171402091 0.463822950095737
TRB 680.92681573369 0.80828735285183 0.20308616166702 3.33512978075668e-05 0.000336778786452206
MGAM 223.183461865467 -2.16898224416175 0.622820881537978 2.35845476059823e-05 0.00025212977005476
SSBP1 181.536693603574 -0.414643027187851 0.413047240737519 0.208503479640662 0.363095672447359
AGK 132.689474781892 0.331407542966865 0.238023947424674 0.137744444785408 0.270223353544381
ARMC10 86.5097493140921 -0.263111855737877 0.241338976230758 0.239226242825187 0.400148525019813
RPL19P12 12.514625905946 -0.443711494205478 0.449093538656291 0.205672804935328 0.359886254321766
NAPEPLD 2.12143147981328 -0.522775345117809 0.684177960826263 0.186497324434077 0.33543434856255
DPY19L2P2 57.627532364558 -1.21303778030098 0.2847635341543 5.27796656639447e-06 7.02294005322678e-05
SPDYE16 4.54877656207124 0.769746686804309 0.539147808473286 0.0534626589487985 0.134747596257624
UPK3B 16.4551385482023 -0.354229323181353 0.382135692003411 0.267653356901688 0.431843687697076
DTX2 153.864935222065 0.358238732653049 0.23490727643372 0.10439791291805 0.220949498820907
